house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
103131.0,1592,6,3,6.4,26.0,18.9,4291.0,1,0,9,27187730.0
103132.0,1626,4,3,2.6,29.0,31.3,4637.0,1,0,19,12544691.0
103133.0,606,3,2,7.0,33.0,16.2,1298.0,1,0,2,8148150.0
103134.0,2622,6,4,5.6,29.0,23.5,6380.199999999993,1,0,15,36194959.0
103135.0,1677,4,4,7.9,6.950000000000017,7.7,2645.0,1,0,0,34438877.0
103136.0,1938,5,5,4.7,23.0,22.5,2766.0,1,0,22,22783682.0
103137.0,2269,5,5,2.4,21.0,32.0,5133.0,1,0,2,17874716.0
103138.0,986,1,1,8.2,15.0,18.5,1984.0,0,0,15,19640951.0
103139.0,1958,4,3,6.2,38.0,16.7,6265.0,1,0,1,32301927.0
103140.0,1476,4,4,8.9,25.0,5.8,1250.0,1,0,4,31072494.0
103141.0,2200,4,3,4.6,38.0,20.9,5218.0,1,0,10,26373318.0
103142.0,606,1,2,5.9,7.0,10.1,1063.0,1,0,0,7577743.0
103143.0,1586,4,3,3.9,16.0,27.9,2447.0,0,0,12,17381806.0
103144.0,1258,2,2,8.9,6.950000000000017,4.0,1786.0,0,0,0,29602179.0
103145.0,1931,4,3,4.0,46.0,25.3,3469.0,1,0,11,21427092.0
103146.0,1956,4,4,4.5,39.0,22.0,1986.0,0,0,6,26680979.0
103147.0,1190,2,2,3.4,50.0,15.5,3421.0,1,0,8,11555234.0
103148.0,1187,2,1,4.4,42.0,12.8,4297.0,1,0,8,12523466.0
103149.0,1578,3,3,6.5,23.0,10.4,2833.0,0,0,2,28994785.0
103150.0,1067,4,2,6.0,17.0,14.9,1725.0,1,1,17,17648935.0
103151.0,2197,4,4,8.9,30.0,17.2,2666.0,0,0,20,43433843.0
103152.0,1410,3,2,3.9,17.0,22.6,1893.0,1,0,2,15929157.0
103153.0,606,1,2,5.3,30.0,22.4,1026.75,0,0,5,6189628.85
103154.0,1406,4,4,1.9,17.0,32.8,3832.0,1,0,6,7154828.0
103155.0,975,3,3,7.2,35.0,19.8,3818.0,0,0,8,14381067.0
103156.0,606,2,2,1.9,12.0,30.8,1026.75,0,0,0,6189628.85
103157.0,846,2,2,2.8,34.0,22.4,1234.0,1,0,14,6246370.0
103158.0,1721,4,2,8.9,9.0,11.0,2236.0,1,0,9,39287627.0
103159.0,2514,5,4,8.2,18.0,6.3,5708.0,0,0,2,46250249.55
103160.0,1854,6,3,4.9,8.0,31.2,4091.0,1,0,8,28689784.0
103161.0,1256,2,2,3.1,19.0,30.9,2588.0,0,0,19,11988525.0
103162.0,1946,5,3,6.1,8.0,18.0,3373.0,1,1,8,32750822.0
103163.0,1352,4,2,6.2,15.0,19.5,3807.0,1,0,3,24011370.0
103164.0,1199,2,3,7.7,28.0,13.0,2948.0,1,0,2,22037060.0
103165.0,900,3,3,7.9,17.0,9.1,2189.0,0,0,7,17435838.0
103166.0,606,2,2,6.8,15.0,17.6,1136.0,1,1,7,9664663.0
103167.0,1397,4,3,5.2,13.0,17.9,2635.0,1,0,11,20182063.0
103168.0,1753,4,3,5.1,11.0,31.3,2754.0,1,0,11,18260620.0
103169.0,1587,2,2,4.2,10.0,18.2,3669.0,0,0,10,17134058.0
103170.0,1380,3,2,5.5,33.0,21.6,3110.0,0,0,16,16194472.0
103171.0,1035,2,2,7.8,42.0,6.9,2422.0,1,1,22,17565911.0
103172.0,2045,5,3,6.9,21.0,9.5,2170.0,1,1,7,33899834.0
103173.0,794,1,1,7.0,39.0,4.0,1750.0,1,0,0,11504316.0
103174.0,2154,3,2,7.1,50.0,16.2,3909.0,0,0,1,30952453.0
103175.0,999,3,2,4.1,19.0,19.5,1471.0,0,0,3,9755337.0
103176.0,1161,4,3,7.6,15.0,18.7,2829.0,1,1,10,20180500.0
103177.0,697,2,1,1.9,15.0,32.8,1468.0,0,0,4,6189628.85
103178.0,1324,3,3,3.0,28.0,26.9,4518.0,1,0,2,11555860.0
103179.0,2284,6,5,3.7,50.0,15.4,5232.0,1,0,19,21769422.0
103180.0,1985,5,3,3.6,7.0,27.7,3616.0,1,0,0,22852280.0
103181.0,2286,6,4,7.8,50.0,7.6,4423.0,0,0,0,38434706.0
103182.0,1989,5,4,6.3,15.0,7.5,2579.0,0,0,1,30261331.0
103183.0,933,2,1,4.6,18.0,23.8,2555.0,1,0,7,11893001.0
103184.0,1435,3,3,8.2,31.0,4.0,3141.0,0,0,4,29461843.0
103185.0,1143,2,2,7.6,50.0,4.0,2514.0,1,0,15,16850809.0
103186.0,2515,6,5,5.1,13.0,27.5,3424.0,1,0,11,30813645.0
103187.0,872,2,1,3.7,50.0,20.5,2152.0,0,0,1,6189628.85
103188.0,2231,5,3,6.1,6.950000000000017,6.2,3210.0,0,0,0,35711269.0
103189.0,2230,5,3,5.9,10.0,11.5,3719.0,1,0,4,37018121.0
103190.0,2735,6,4,6.2,21.0,12.1,5892.0,1,1,21,37532125.0
103191.0,1384,4,3,5.1,12.0,26.6,2286.0,0,1,6,17377147.0
103192.0,2113,5,3,4.6,22.0,11.2,3221.0,1,0,22,30398268.0
103193.0,2735,6,5,5.0,27.0,12.0,6172.0,1,0,0,43619792.0
103194.0,1249,2,3,7.4,20.0,18.7,3255.0,1,0,1,21732527.0
103195.0,652,1,1,2.6,37.0,24.5,1654.0,0,0,5,6189628.85
103196.0,606,1,2,7.1,45.0,15.1,1091.0,0,0,22,6189628.85
103197.0,2113,6,3,3.3,44.0,22.2,4842.0,1,1,8,17955483.0
103198.0,606,1,3,8.3,11.0,22.2,1026.75,1,0,11,8400040.0
103199.0,1408,3,2,2.5,44.0,19.8,3763.0,1,0,3,8586082.0
103200.0,1934,5,4,7.8,50.0,13.3,1854.0,1,0,1,32729120.0
103201.0,1770,3,1,2.3,28.0,32.8,4001.0,0,0,3,10525303.0
103202.0,1927,5,4,3.4,21.0,22.6,4827.0,1,0,10,17042893.0
103203.0,1794,4,2,6.6,22.0,10.7,3491.0,1,0,21,31616154.0
103204.0,2481,5,4,2.9,8.0,30.9,3887.0,1,0,6,23883306.0
103205.0,1031,2,1,2.3,30.0,32.8,2039.0,0,0,2,6644719.0
103206.0,1210,4,2,7.4,15.0,8.0,1870.0,1,0,10,19147617.0
103207.0,1148,2,1,6.3,50.0,24.9,2650.0,0,0,2,12356219.0
103208.0,2190,5,4,6.2,41.0,16.7,5623.0,1,0,8,35815778.0
103209.0,2235,3,2,6.9,32.0,17.4,5069.0,1,0,1,39313715.0
103210.0,1943,5,3,4.1,27.0,31.6,4337.0,0,0,17,23159010.0
103211.0,2419,6,5,4.1,6.950000000000017,27.3,5942.0,1,0,0,29052657.0
103212.0,884,2,4,8.2,44.0,10.4,2233.0,0,0,8,15501818.0
103213.0,2734,6,5,8.9,15.0,4.0,4191.0,1,0,0,46250249.55
103214.0,2640,6,4,4.0,20.0,32.8,2844.0,1,0,3,23516403.0
103215.0,2128,6,5,2.1,24.0,24.0,4611.0,1,0,1,17817464.0
103216.0,2735,5,4,7.1,50.0,15.6,6380.199999999993,1,0,7,46250249.55
103217.0,606,2,2,4.1,48.0,25.8,1026.75,1,0,1,6189628.85
103218.0,1309,2,2,7.8,6.950000000000017,14.9,2672.0,1,0,0,21697992.0
103219.0,1172,3,3,8.2,12.0,23.2,3137.0,0,0,12,22781740.0
103220.0,2119,5,4,4.3,50.0,22.4,4090.0,1,0,2,21074697.0
103221.0,967,2,2,6.3,21.0,15.5,2817.0,1,1,12,15132014.0
103222.0,2142,5,5,5.5,9.0,27.8,5998.0,0,0,9,32819463.0
103223.0,2541,5,3,8.5,26.0,8.7,4803.0,1,0,5,46250249.55
103224.0,2102,5,3,1.9,28.0,32.8,3740.0,1,0,2,10543979.0
103225.0,1834,3,4,7.1,9.0,14.9,3284.0,0,0,1,34207031.0
103226.0,1008,3,1,8.0,32.0,16.5,2098.0,1,0,13,15404315.0
103227.0,1100,2,1,3.3,6.950000000000017,29.5,1425.0,0,0,0,10821788.0
103228.0,2462,5,3,8.0,50.0,8.6,2917.0,0,0,9,43249722.0
103229.0,2157,5,5,6.3,36.0,5.0,1374.0,1,0,20,27363975.0
103230.0,1625,2,3,6.5,39.0,5.5,3229.0,0,0,9,22047598.0
103231.0,1378,3,3,8.9,22.0,4.0,4442.0,0,0,22,31418960.0
103232.0,606,1,1,8.9,46.0,6.0,1026.75,1,0,10,9483579.0
103233.0,954,2,3,8.9,28.0,4.0,1803.0,1,1,4,21996294.0
103234.0,2735,6,4,6.3,46.0,15.1,5412.0,1,1,19,42716122.0
103235.0,818,1,2,8.9,24.0,7.6,1561.0,1,0,4,19414411.0
103236.0,1773,4,3,8.9,48.0,13.1,4883.0,1,1,22,37657487.0
103237.0,2305,5,4,8.6,14.0,12.2,3381.0,1,0,6,46250249.55
103238.0,834,2,2,3.1,12.0,31.1,1026.75,0,0,12,6865372.0
103239.0,1770,3,2,5.6,27.0,20.7,2973.0,1,1,2,23863186.0
103240.0,2260,6,5,8.0,16.0,9.1,3614.0,1,0,0,45957125.0
103241.0,1658,5,4,4.2,23.0,21.8,1097.0,0,0,2,20879048.0
103242.0,2735,6,5,6.7,6.950000000000017,9.8,6380.199999999993,1,1,0,46250249.55
103243.0,606,1,2,4.8,32.0,22.0,1026.75,1,0,13,6189628.85
103244.0,2338,6,2,6.0,45.0,7.5,4559.0,1,0,3,33972678.0
103245.0,1538,2,2,7.4,15.0,19.2,2741.0,0,1,10,28983486.0
103246.0,2152,6,5,2.4,29.0,22.1,2917.0,1,0,11,19058078.0
103247.0,1937,5,4,8.9,36.0,6.5,4909.0,1,0,12,42890084.0
103248.0,1173,2,2,8.9,17.0,8.7,2148.0,1,0,17,24894530.0
103249.0,1799,5,4,3.7,8.0,30.9,3657.0,1,0,2,19175967.0
103250.0,606,1,2,7.1,25.0,4.0,1058.0,1,0,1,7389471.0
103251.0,2042,4,4,7.3,34.0,11.1,4437.0,1,0,0,33802823.0
103252.0,1844,4,3,4.8,11.0,23.9,3848.0,1,0,1,24350040.0
103253.0,2065,4,3,5.0,42.0,30.5,3109.0,1,0,5,21385470.0
103254.0,2338,6,5,5.7,29.0,17.7,3116.0,0,0,22,31567178.0
103255.0,1889,3,1,4.2,14.0,18.8,3957.0,0,0,4,22780087.0
103256.0,1746,3,2,6.4,50.0,28.0,2484.0,1,0,6,22107993.0
103257.0,1077,2,3,3.4,16.0,29.6,2667.0,0,0,16,9551409.0
103258.0,1187,3,3,6.6,6.950000000000017,23.4,2282.0,0,0,0,19352227.0
103259.0,2421,5,4,8.2,38.0,4.0,5784.0,1,0,22,46250249.55
103260.0,2584,5,3,8.3,12.0,13.2,3640.0,1,0,12,45810036.0
103261.0,1495,3,2,4.8,18.0,14.1,1966.0,0,0,7,20592718.0
103262.0,1680,4,3,2.1,16.0,20.9,5052.0,1,0,3,13278550.0
103263.0,1062,1,2,3.8,38.0,27.1,2029.0,1,0,9,8146567.0
103264.0,2412,4,3,5.6,26.0,22.1,6146.0,1,0,2,30484848.0
103265.0,2083,6,4,3.2,10.0,22.5,2401.0,1,0,1,21269169.0
103266.0,2735,6,4,8.4,10.0,18.4,5329.0,0,0,10,46250249.55
103267.0,1079,2,2,8.5,9.0,7.3,3001.0,0,1,7,25075546.0
103268.0,1404,3,2,5.7,17.0,16.3,1490.0,1,0,7,20101021.0
103269.0,1800,4,3,1.9,41.0,30.9,6057.0,0,0,9,8581766.0
103270.0,2070,5,2,7.6,20.0,10.7,4392.0,1,0,6,39894227.0
103271.0,1510,4,2,4.1,50.0,30.4,2278.0,1,0,6,14170834.0
103272.0,1083,2,2,2.7,22.0,20.6,2395.0,1,0,22,8617105.0
103273.0,2223,4,2,3.2,8.0,20.9,5925.0,1,0,8,24288901.0
103274.0,2119,6,5,1.9,6.950000000000017,22.2,3188.0,1,0,0,20667113.0
103275.0,1054,2,1,2.7,41.0,32.8,1677.0,0,0,3,6189628.85
103276.0,2531,6,4,5.5,31.0,16.6,5440.0,1,0,11,40748936.0
103277.0,2411,4,3,5.9,13.0,12.7,5492.0,0,0,8,36422748.0
103278.0,1737,4,3,8.8,7.0,6.9,3267.0,1,0,0,34867120.0
103279.0,1702,5,3,3.6,12.0,29.3,3815.0,1,0,12,15490722.0
103280.0,2010,4,2,6.1,33.0,20.7,5049.0,0,0,12,24233899.0
103281.0,1090,2,1,4.1,40.0,19.2,2293.0,1,0,21,10079777.0
103282.0,1670,4,3,3.4,7.0,22.4,2647.0,1,0,0,18648889.0
103283.0,606,1,3,3.8,10.0,14.9,1026.75,0,0,3,6189628.85
103284.0,2220,5,4,3.5,50.0,25.3,6380.199999999993,1,0,21,20095645.0
103285.0,635,1,2,5.0,34.0,27.7,1397.0,1,0,4,6189628.85
103286.0,2627,5,4,2.7,10.0,23.4,6380.199999999993,1,0,10,26085665.0
103287.0,1435,4,4,7.0,13.0,17.8,2427.0,1,0,13,21492649.0
103288.0,1512,4,1,3.5,49.0,21.0,3262.0,1,0,1,12084502.0
103289.0,1242,3,2,3.8,16.0,17.0,3076.0,0,0,15,13893383.0
103290.0,1463,4,4,6.6,17.0,19.3,4241.0,0,0,7,21442856.0
103291.0,2572,6,4,7.4,17.0,26.9,6380.199999999993,1,0,17,41889496.0
103292.0,606,1,2,8.8,17.0,11.9,1026.75,0,1,6,9172361.0
103293.0,2480,5,5,3.7,35.0,21.4,6380.199999999993,0,0,1,25759611.0
103294.0,1870,4,3,8.5,26.0,7.4,5632.0,1,0,3,40604421.0
103295.0,865,1,1,6.8,35.0,26.1,1432.0,0,1,6,12631594.0
103296.0,951,2,1,7.2,14.0,15.2,1392.0,1,0,9,14977599.0
103297.0,2735,6,4,8.9,6.950000000000017,4.0,5440.0,1,1,0,46250249.55
103298.0,1035,4,2,8.6,15.0,8.8,2181.0,1,0,7,22930965.0
103299.0,900,1,2,2.5,18.0,28.8,1611.0,1,0,7,6189628.85
103300.0,2389,5,3,3.1,28.0,28.5,3077.0,1,0,18,20218304.0
103301.0,1870,6,5,6.7,18.0,24.0,5392.0,1,1,4,29811587.0
103302.0,1040,2,2,5.7,10.0,25.6,1543.0,1,0,6,13943009.0
103303.0,1791,5,2,5.2,6.950000000000017,20.6,3037.0,1,0,0,24941892.0
103304.0,983,2,3,5.9,50.0,17.1,2030.0,0,0,10,10334035.0
103305.0,2366,5,4,4.6,36.0,23.6,2642.0,0,0,18,26630323.0
103306.0,2340,3,3,8.9,26.0,4.1,2505.0,0,0,11,45634378.0
103307.0,1996,5,3,4.7,23.0,26.8,3475.0,0,0,6,23914497.0
103308.0,1885,4,3,5.2,15.0,18.2,4704.0,0,1,10,27304597.0
103309.0,2735,6,5,6.6,19.0,18.1,5905.0,1,1,4,46250249.55
103310.0,1650,3,2,7.4,11.0,23.1,1261.0,0,0,2,27832700.0
103311.0,882,3,4,5.0,22.0,23.3,2499.0,0,0,4,11198581.0
103312.0,1942,6,4,3.4,33.0,26.2,4813.0,1,0,6,21011867.0
103313.0,2735,6,5,5.2,19.0,16.3,6357.0,1,0,6,41696983.0
103314.0,990,2,2,6.1,6.950000000000017,16.2,2078.0,1,0,0,15723550.0
103315.0,1415,2,2,7.0,29.0,7.2,3402.0,1,0,22,26103644.0
103316.0,1921,5,2,3.5,25.0,27.7,6380.199999999993,1,0,5,21525184.0
103317.0,1615,5,4,6.6,37.0,4.0,4083.0,1,0,1,25307983.0
103318.0,1012,2,1,1.9,20.0,32.8,2204.0,0,1,0,6189628.85
103319.0,2379,3,2,7.8,35.0,16.0,3006.0,0,1,0,42120903.0
103320.0,2735,6,5,8.4,6.950000000000017,10.4,6380.199999999993,1,0,0,46250249.55
103321.0,1777,5,3,5.7,11.0,14.7,4379.0,1,0,11,29214613.0
103322.0,1062,1,1,3.6,17.0,24.1,2051.0,0,0,1,10055668.0
103323.0,643,2,2,5.0,22.0,9.4,1084.0,1,0,4,8041880.0
103324.0,1818,4,2,6.6,37.0,20.1,4240.0,1,0,11,26968905.0
103325.0,2368,5,5,8.6,26.0,8.2,3332.0,1,0,2,46250249.55
103326.0,1959,4,3,2.8,11.0,32.8,4938.0,0,0,9,15453668.0
103327.0,1648,4,3,6.3,30.0,18.5,2865.0,1,0,17,23804467.0
103328.0,1267,2,3,5.7,13.0,19.3,1026.75,1,0,13,17573482.0
103329.0,940,1,1,4.2,17.0,24.8,1624.0,1,0,12,9995426.0
103330.0,2193,3,3,3.4,31.0,18.9,4311.0,0,0,1,22071514.0
103331.0,2244,6,3,3.1,13.0,23.0,5232.0,1,0,4,20520023.0
103332.0,645,2,4,8.5,30.0,10.3,1459.0,0,0,22,12819927.0
103333.0,2683,6,5,7.1,7.0,11.9,3289.0,1,0,0,46250249.55
103334.0,2023,4,3,6.8,11.0,11.1,4194.0,0,1,6,30543538.0
103335.0,2560,5,3,5.8,11.0,15.9,4300.0,0,0,4,36180674.0
103336.0,778,1,1,6.1,14.0,17.0,1388.0,1,0,2,11607373.0
103337.0,762,1,1,2.8,14.0,32.8,1068.0,0,0,4,6189628.85
103338.0,1553,2,3,8.2,11.0,8.4,3059.0,1,0,2,30812774.0
103339.0,1977,4,2,6.2,18.0,12.3,6380.199999999993,0,1,18,34504272.0
103340.0,2735,6,4,7.3,6.950000000000017,12.2,6380.199999999993,1,0,0,46250249.55
103341.0,2109,5,4,8.4,6.950000000000017,18.8,2954.0,1,1,0,45149886.0
103342.0,1492,3,2,4.3,28.0,31.5,3043.0,1,0,22,16337831.0
103343.0,983,3,2,5.6,9.0,29.9,1781.0,0,0,9,13724038.0
103344.0,2450,6,5,3.8,15.0,24.0,5109.0,1,0,9,27161995.0
103345.0,1023,3,3,6.0,22.0,20.8,2608.0,0,0,3,16312816.0
103346.0,2709,6,5,5.1,50.0,13.4,5208.0,1,0,3,34170497.0
103347.0,1465,3,3,3.9,21.0,21.2,2304.0,1,0,14,15681282.0
103348.0,2684,5,1,3.7,41.0,17.2,6380.199999999993,1,0,22,23999181.0
103349.0,2091,5,4,4.0,25.0,25.8,2634.0,0,0,1,21707310.0
103350.0,1561,5,2,7.1,50.0,13.9,3299.0,1,0,16,23903157.0
103351.0,1312,3,3,3.0,38.0,27.4,1454.0,1,0,1,10275331.0
103352.0,1428,5,5,8.2,22.0,5.3,1977.0,0,0,4,30544045.0
103353.0,1928,3,2,2.7,31.0,32.0,4718.0,0,0,8,14065977.0
103354.0,1700,3,2,1.9,18.0,16.1,2707.0,1,0,4,11756899.0
103355.0,1264,3,2,5.2,18.0,17.9,1105.0,1,0,11,15919143.0
103356.0,1542,4,4,7.1,50.0,13.1,2415.0,0,0,5,24262897.0
103357.0,1701,5,4,2.4,9.0,15.7,2555.0,1,0,2,17754018.0
103358.0,606,1,2,8.4,21.0,12.1,1026.75,0,0,8,6877316.0
103359.0,1948,4,3,4.1,27.0,21.7,4539.0,0,0,0,21723696.0
103360.0,1013,2,2,1.9,16.0,32.7,1086.0,0,0,14,6189628.85
103361.0,900,1,1,7.5,28.0,24.5,1483.0,0,0,7,11619422.0
103362.0,606,1,2,2.3,18.0,30.0,1150.0,1,0,18,6189628.85
103363.0,606,2,1,6.2,30.0,22.2,1026.75,0,0,1,6189628.85
103364.0,769,2,2,3.1,10.0,32.8,1352.0,0,0,10,6189628.85
103365.0,1189,3,2,8.8,13.0,11.6,1862.0,1,0,4,23161738.0
103366.0,2735,5,4,6.6,12.0,10.0,3705.0,1,0,5,46250249.55
103367.0,1308,3,2,2.7,7.0,17.1,2116.0,0,1,0,11435167.0
103368.0,1766,3,2,5.2,44.0,21.6,4229.0,0,0,4,19951057.0
103369.0,1910,5,4,8.0,15.0,8.6,3323.0,0,0,6,36441213.0
103370.0,1735,3,2,3.9,37.0,31.0,3644.0,1,0,0,18290473.0
103371.0,1600,3,1,5.0,16.0,17.1,4272.0,1,0,16,22204080.0
103372.0,873,2,2,8.9,23.0,7.0,2060.0,1,0,21,20451194.0
103373.0,2593,5,4,3.8,50.0,16.6,3200.0,0,0,0,30761041.0
103374.0,2735,6,5,4.3,37.0,20.0,6380.199999999993,1,1,15,34843384.0
103375.0,606,1,2,4.2,37.0,16.7,1462.0,0,0,1,6189628.85
103376.0,984,1,1,8.5,18.0,4.4,1624.0,1,1,16,18956384.0
103377.0,1468,2,1,3.5,9.0,24.2,1539.0,1,0,9,12958235.0
103378.0,1023,2,2,4.8,11.0,17.0,1776.0,1,0,4,12895841.0
103379.0,1979,4,3,7.5,18.0,28.3,4181.0,1,1,10,34130482.0
103380.0,1177,1,1,4.6,49.0,26.2,2772.0,0,0,7,10040273.0
103381.0,2735,6,5,8.8,28.0,15.1,5159.0,1,0,10,46250249.55
103382.0,2424,6,4,3.7,39.0,23.2,1888.0,1,0,6,27420205.0
103383.0,1788,4,2,4.8,27.0,21.2,2207.0,0,0,15,20623867.0
103384.0,2318,6,4,7.3,15.0,10.5,5137.0,0,0,0,38294837.0
103385.0,2369,6,3,8.1,15.0,26.4,6380.199999999993,1,0,4,44740523.0
103386.0,1283,2,2,6.7,26.0,14.2,2549.0,0,0,8,19108036.0
103387.0,1119,2,1,5.3,50.0,15.5,3119.0,0,0,9,13675002.0
103388.0,1701,4,4,5.6,18.0,13.7,2323.0,1,0,2,22884046.0
103389.0,2210,5,5,7.2,22.0,15.4,3561.0,1,1,1,42294000.0
103390.0,1740,4,3,8.3,9.0,18.6,1037.0,1,0,0,36327679.0
103391.0,625,1,1,6.0,31.0,23.5,1389.0,0,0,5,7889960.0
103392.0,1128,3,3,1.9,18.0,25.7,1651.0,1,0,4,8249441.0
103393.0,1602,3,4,3.0,24.0,21.3,3780.0,1,0,8,13710650.0
103394.0,1601,3,2,7.2,15.0,20.9,2719.0,1,0,6,33478425.0
103395.0,2735,6,5,6.5,38.0,28.1,6380.199999999993,1,0,5,43638548.0
103396.0,749,1,1,4.5,34.0,20.6,2304.0,0,0,19,7353636.0
103397.0,1979,3,1,3.9,10.0,30.5,1223.0,1,0,10,20225002.0
103398.0,2618,5,3,8.7,9.0,4.0,6165.0,0,0,9,46250249.55
103399.0,2735,6,5,7.6,20.0,7.1,4858.0,1,0,5,46250249.55
103400.0,1387,3,1,6.8,14.0,8.5,3312.0,0,0,14,21469486.0
103401.0,1969,4,3,7.6,27.0,14.7,2350.0,1,0,2,30299048.0
103402.0,2020,4,3,6.6,31.0,14.1,5787.0,1,0,5,30073667.0
103403.0,1777,4,3,4.9,50.0,21.7,4653.0,0,0,0,19328938.0
103404.0,1586,3,2,6.7,19.0,22.2,1827.0,0,0,1,25870849.0
103405.0,1933,5,4,6.2,7.0,12.5,3656.0,1,0,0,29365265.0
103406.0,606,1,1,8.5,15.0,10.1,1026.75,1,0,6,8201949.0
103407.0,2093,4,2,7.8,7.0,4.0,5089.0,0,0,0,43594705.0
103408.0,1732,3,3,7.5,13.0,19.5,3452.0,1,0,4,27374592.0
103409.0,1505,3,3,5.7,24.0,24.5,3720.0,0,0,0,21327458.0
103410.0,2735,6,5,6.7,20.0,17.1,5833.0,1,0,12,46217095.0
103411.0,1211,3,2,7.3,29.0,13.8,2867.0,1,0,2,22242722.0
103412.0,1388,1,1,7.7,16.0,8.8,1637.0,0,0,13,23919726.0
103413.0,2735,6,4,7.9,6.950000000000017,4.0,5844.0,0,0,0,46250249.55
103414.0,1109,2,3,7.3,50.0,14.9,2983.0,1,0,4,17149978.0
103415.0,1292,4,3,5.4,17.0,23.3,3678.0,1,0,10,15932598.0
103416.0,1554,3,3,5.6,6.950000000000017,30.3,3269.0,0,0,0,23892843.0
103417.0,2196,5,4,6.6,23.0,12.8,4261.0,1,0,14,36962926.0
103418.0,1785,5,4,6.9,26.0,15.9,5035.0,1,0,6,27520579.0
103419.0,810,1,1,4.1,6.950000000000017,29.4,1571.0,0,0,0,7537627.0
103420.0,1304,3,3,6.2,19.0,23.3,3503.0,1,1,8,18165889.0
103421.0,1255,2,1,2.0,26.0,25.3,2430.0,1,0,17,7576970.0
103422.0,1600,3,1,6.8,37.0,12.9,3238.0,1,0,15,27258081.0
103423.0,1927,4,4,5.0,40.0,16.8,2577.0,1,0,22,23484696.0
103424.0,1922,4,4,3.8,29.0,18.2,2403.0,0,0,1,22616347.0
103425.0,606,3,2,5.2,36.0,28.2,1283.0,1,0,4,6189628.85
103426.0,2342,6,5,2.2,37.0,28.8,6380.199999999993,0,0,2,15416265.0
103427.0,1814,5,5,2.8,25.0,26.2,3743.0,0,0,10,14065671.0
103428.0,2550,6,4,4.5,46.0,23.0,4846.0,0,0,11,31494732.0
103429.0,1939,3,2,3.3,44.0,25.4,5068.0,0,0,2,16373420.0
103430.0,2366,6,4,6.6,6.950000000000017,13.9,5211.0,1,0,0,44674719.0
103431.0,1953,5,3,1.9,6.950000000000017,27.4,1096.0,1,0,0,13041363.0
103432.0,2525,5,3,7.6,25.0,21.6,6380.199999999993,1,1,11,42633970.0
103433.0,1989,5,4,8.9,20.0,4.0,2383.0,1,1,1,46250249.55
103434.0,1586,4,2,3.8,11.0,18.0,3161.0,1,0,11,20119211.0
103435.0,2735,6,4,2.8,25.0,26.1,5426.0,0,0,0,29979820.0
103436.0,2228,5,4,8.7,44.0,21.8,3600.0,1,0,22,38212170.0
103437.0,2023,4,3,2.7,15.0,22.0,4103.0,1,1,4,16557066.0
103438.0,820,2,2,6.4,18.0,20.1,2080.0,0,0,4,11810011.0
103439.0,813,3,4,7.6,26.0,10.7,1641.0,0,0,6,13979639.0
103440.0,1840,3,2,2.3,29.0,29.6,5237.0,1,0,12,13828043.0
103441.0,1745,2,2,3.6,27.0,29.7,5096.0,1,0,2,15777621.0
103442.0,1251,3,2,7.2,6.950000000000017,4.0,3647.0,0,0,0,24017323.0
103443.0,1742,4,4,8.1,50.0,5.3,3426.0,0,0,22,29108939.0
103444.0,2683,6,4,7.1,30.0,19.1,4596.0,1,0,21,46131697.0
103445.0,2102,5,4,3.8,50.0,24.2,4162.0,1,0,2,19409041.0
103446.0,908,2,2,8.9,30.0,8.7,2429.0,1,0,9,19673481.0
103447.0,1578,2,3,7.6,14.0,16.5,4165.0,1,1,2,28769988.0
103448.0,1127,4,2,4.4,22.0,16.5,1026.75,1,0,8,11270901.0
103449.0,1398,2,1,6.7,14.0,21.2,3053.0,1,0,5,23046158.0
103450.0,1381,2,2,4.8,37.0,25.5,1026.75,1,0,5,16173306.0
103451.0,1340,4,3,8.9,30.0,7.9,2665.0,1,0,10,28269508.0
103452.0,834,2,2,6.8,31.0,17.4,1403.0,0,0,3,13466687.0
103453.0,1567,3,3,3.3,7.0,32.1,2347.0,1,0,0,15188653.0
103454.0,1286,3,3,2.9,50.0,22.7,3227.0,1,0,22,8579268.0
103455.0,606,2,1,4.7,32.0,24.9,1026.75,0,0,14,6189628.85
103456.0,2735,6,3,3.5,6.950000000000017,32.8,5951.0,0,0,0,30244245.0
103457.0,2358,6,4,5.1,22.0,23.5,3397.0,1,0,3,28304607.0
103458.0,1405,1,2,7.4,32.0,11.5,2872.0,0,0,11,25967124.0
103459.0,1662,4,3,6.6,23.0,29.1,4281.0,0,0,16,21797789.0
103460.0,888,1,1,7.4,46.0,14.2,1308.0,0,0,20,12379103.0
103461.0,2735,6,5,4.0,14.0,31.4,6380.199999999993,1,0,8,29019574.0
103462.0,2735,6,4,8.3,27.0,7.6,5864.0,1,0,7,46250249.55
103463.0,1752,3,3,6.5,13.0,21.9,3554.0,1,0,13,24378700.0
103464.0,2315,6,5,8.9,16.0,4.4,4143.0,1,0,2,46250249.55
103465.0,1764,5,3,1.9,6.950000000000017,32.8,4347.0,1,0,0,11681784.0
103466.0,781,2,1,3.4,22.0,21.2,1876.0,1,0,1,6565106.0
103467.0,1382,2,2,8.7,17.0,20.3,2653.0,1,0,9,27236523.0
